"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset_size","epochs","hidden_dim","latent_dim","learning_rate","n_components","test_size","training_size","epoch","explained_variance_ratio","min_overall_loss","min_test_loss","min_test_recon_loss","min_train_loss","min_train_recon_loss","n_model_params","name","overall_loss","test_loss","test_recon_loss","train_loss","train_recon_loss","unexplained_variance_ratio"
"AE-kingma-inp50-ds5000-hid96_latent_500","finished","-","dhjayalath","","2023-02-28T11:00:18.000Z","163","","10","500","200","96","500","0.001","","","","199","","","0.008788632288575172","","1.7485548406600953","","106342","","","1.9067501143455503","","0.017156736608594656","",""
"AE-kingma-more-latent-dims-inp50-ds5000-hid24_latent_150","finished","-","dhjayalath","","2023-02-28T10:58:09.000Z","167","","10","500","200","24","150","0.001","","","","199","","","0.635818204498291","","6.9138946552276614","","9848","","","6.923120093154907","","0.6430867846012116","",""
"AE-kingma-higher-latent-inp50-ds5000-hid32_latent_5000","finished","-","ygideoni","","2023-02-28T10:58:07.000Z","440","","10","500","200","32","5000","0.001","","","","199","","","0.1632983682870865","","7.414248817062378","","328314","","","7.422706912231446","","0.1632983682870865","",""
"AE-kingma-inp50-ds5000-hid96_latent_350","finished","-","dhjayalath","","2023-02-28T10:57:30.000Z","165","","10","500","200","96","350","0.001","","","","199","","","0.008714333413541317","","1.7594093955039978","","77392","","","1.8742805415153505","","0.02014867941737175","",""
"AE-kingma-more-latent-dims-inp50-ds5000-hid24_latent_2","finished","-","dhjayalath","","2023-02-28T10:55:17.000Z","170","","10","500","200","24","2","0.001","","","","199","","","7.750689698791504","","10.049947019195557","","2596","","","10.613975214385986","","7.760139933013916","",""
"AE-kingma-inp50-ds5000-hid96_latent_200","finished","-","dhjayalath","","2023-02-28T10:54:45.000Z","163","","10","500","200","96","200","0.001","","","","199","","","0.008047977466881275","","1.7721798855781554","","48442","","","1.7721798855781554","","0.016363718116283416","",""
"AE-kingma-inp50-ds5000-hid96_latent_100","finished","-","dhjayalath","","2023-02-28T10:52:25.000Z","137","","10","500","200","96","100","0.001","","","","199","","","0.005891041601449251","","1.8104610642433163","","29142","","","1.8440276476860047","","0.00988492036908865","",""
"AE-kingma-higher-latent-inp50-ds5000-hid32_latent_3000","finished","-","ygideoni","","2023-02-28T10:50:44.000Z","440","","10","500","200","32","3000","0.001","","","","199","","","0.16985812044143678","","7.380733486175537","","198314","","","7.397369667434693","","0.17009978339672088","",""
"AE-kingma-inp50-ds5000-hid96_latent_75","finished","-","dhjayalath","","2023-02-28T10:50:05.000Z","137","","10","500","200","96","75","0.001","","","","199","","","0.0045183184415102","","1.8440639310836793","","24317","","","1.988969902229309","","0.016566898793354632","",""
"AE-kingma-inp50-ds5000-hid96_latent_50","finished","-","dhjayalath","","2023-02-28T10:47:44.000Z","139","","10","500","200","96","50","0.001","","","","199","","","0.012139410991966724","","2.406074501991272","","19492","","","2.4445366361618044","","0.021387318323552607","",""
"AE-kingma-inp50-ds5000-hid96_latent_40","finished","-","dhjayalath","","2023-02-28T10:45:22.000Z","139","","10","500","200","96","40","0.001","","","","199","","","0.03260029895603657","","3.790515027809143","","17562","","","3.8118059827804567","","0.03809541827738285","",""
"AE-kingma-higher-latent-inp50-ds5000-hid32_latent_2000","finished","-","ygideoni","","2023-02-28T10:43:20.000Z","442","","10","500","200","32","2000","0.001","","","","199","","","0.09892848180532456","","7.1536602046966555","","133314","","","7.170297764205933","","0.0993030920267105","",""
"AE-kingma-inp50-ds5000-hid96_latent_30","finished","-","dhjayalath","","2023-02-28T10:43:00.000Z","139","","10","500","200","96","30","0.001","","","","199","","","0.05129635778069496","","4.906122542572022","","15632","","","4.938975658798218","","0.05366960730552673","",""
"AE-kingma-inp50-ds5000-hid96_latent_25","finished","-","dhjayalath","","2023-02-28T10:40:39.000Z","139","","10","500","200","96","25","0.001","","","","199","","","0.061939656168222425","","5.467350437545776","","14667","","","5.517935248184204","","0.06438630654215813","",""
"AE-kingma-inp50-ds5000-hid96_latent_22","finished","-","dhjayalath","","2023-02-28T10:38:20.000Z","137","","10","500","200","96","22","0.001","","","","199","","","0.06929148638248443","","6.056725168991089","","14088","","","6.079487391281128","","0.07489576612710953","",""
"AE-kingma-inp50-ds5000-hid96_latent_21","finished","-","dhjayalath","","2023-02-28T10:35:58.000Z","139","","10","500","200","96","21","0.001","","","","199","","","0.07432875159978866","","6.230586100769043","","13895","","","6.234674683761597","","0.07908912353515625","",""
"AE-kingma-higher-latent-inp50-ds5000-hid32_latent_1500","finished","-","ygideoni","","2023-02-28T10:35:53.000Z","444","","10","500","200","32","1500","0.001","","","","199","","","0.09849156955480576","","7.13076583480835","","100814","","","7.16471593132019","","0.09959400341510773","",""
"AE-kingma-inp50-ds5000-hid96_latent_20","finished","-","dhjayalath","","2023-02-28T10:33:38.000Z","137","","10","500","200","96","20","0.001","","","","199","","","0.07504004069566726","","6.2312214569091795","","13702","","","6.239285391235351","","0.07583706563711166","",""
"AE-kingma-inp50-ds5000-hid96_latent_19","finished","-","dhjayalath","","2023-02-28T10:31:17.000Z","139","","10","500","200","96","19","0.001","","","","199","","","0.14221467913389205","","6.423753225326538","","13509","","","6.427510832977295","","0.14692565588951112","",""
"AE-kingma-inp50-ds5000-hid96_latent_18","finished","-","dhjayalath","","2023-02-28T10:28:56.000Z","138","","10","500","200","96","18","0.001","","","","199","","","0.2617206182718277","","6.562056314086914","","13316","","","6.582818951797486","","0.26398994033336637","",""
"AE-kingma-higher-latent-inp50-ds5000-hid32_latent_900","finished","-","ygideoni","","2023-02-28T10:28:27.000Z","444","","10","500","200","32","900","0.001","","","","199","","","0.15861022582054138","","7.150300221633911","","61814","","","7.169661986923217","","0.15872730584144593","",""
"AE-kingma-inp50-ds5000-hid96_latent_17","finished","-","dhjayalath","","2023-02-28T10:26:36.000Z","137","","10","500","200","96","17","0.001","","","","199","","","0.5810380703926087","","6.939794730758667","","13123","","","6.969880642700195","","0.5810380703926087","",""
"AE-kingma-inp50-ds5000-hid96_latent_14","finished","-","dhjayalath","","2023-02-28T10:24:15.000Z","139","","10","500","200","96","14","0.001","","","","199","","","1.0318508664131163","","7.367453121566773","","12544","","","7.4174418476104735","","1.035101544380188","",""
"AE-kingma-inp50-ds5000-hid96_latent_11","finished","-","dhjayalath","","2023-02-28T10:21:53.000Z","140","","10","500","200","96","11","0.001","","","","199","","","1.8810044319152832","","7.814300067138672","","11965","","","8.129564962005615","","1.8810044319152832","",""
"AE-kingma-higher-latent-inp50-ds5000-hid32_latent_600","finished","-","ygideoni","","2023-02-28T10:20:59.000Z","446","","10","500","200","32","600","0.001","","","","199","","","0.09118197164535524","","6.998961707687378","","42314","","","7.026263598632813","","0.09370756050348282","",""
"AE-kingma-inp50-ds5000-hid96_latent_8","finished","-","dhjayalath","","2023-02-28T10:19:32.000Z","139","","10","500","200","96","8","0.001","","","","199","","","3.260418593215942","","8.445197786331176","","11386","","","9.098543098831176","","3.2659230964660644","",""
"AE-kingma-inp50-ds5000-hid96_latent_5","finished","-","dhjayalath","","2023-02-28T10:17:11.000Z","139","","10","500","200","96","5","0.001","","","","199","","","4.880815319824219","","8.87761979560852","","10807","","","9.518856636810304","","4.880815319824219","",""
"AE-kingma-inp50-ds5000-hid88_latent_1000","finished","-","dhjayalath","","2023-02-28T10:14:49.000Z","140","","10","500","200","88","1000","0.001","","","","199","","","0.008844302859157323","","1.7924096281051636","","186026","","","1.9652834188461303","","0.009183712025731802","",""
"AE-kingma-higher-latent-inp50-ds5000-hid24_latent_5000","finished","-","ygideoni","","2023-02-28T10:13:31.000Z","446","","10","500","200","24","5000","0.001","","","","199","","","0.5738943855762482","","6.752402080917358","","247498","","","6.869239339828491","","0.5798756026268005","",""
"AE-kingma-inp50-ds5000-hid88_latent_750","finished","-","dhjayalath","","2023-02-28T10:12:28.000Z","139","","10","500","200","88","750","0.001","","","","199","","","0.007946705345064402","","1.8983320234298704","","141776","","","2.0267540278434755","","0.0117907179325819","",""
"AE-kingma-inp50-ds5000-hid88_latent_500","finished","-","dhjayalath","","2023-02-28T10:10:06.000Z","139","","10","500","200","88","500","0.001","","","","199","","","0.009480188527703284","","2.0265022295951844","","97526","","","2.0859432538986207","","0.012895859711617231","",""
"AE-kingma-inp50-ds5000-hid88_latent_350","finished","-","dhjayalath","","2023-02-28T10:07:44.000Z","139","","10","500","200","88","350","0.001","","","","199","","","0.007866562023013831","","1.7733378629684449","","70976","","","1.9666353061676023","","0.013563736750930548","",""
"AE-kingma-higher-latent-inp50-ds5000-hid24_latent_3000","finished","-","ygideoni","","2023-02-28T10:05:27.000Z","482","","10","500","200","24","3000","0.001","","","","199","","","0.8398476373672485","","7.057508698272705","","149498","","","7.1384413650512695","","0.8398476373672485","",""
"AE-kingma-inp50-ds5000-hid88_latent_200","finished","-","dhjayalath","","2023-02-28T10:05:23.000Z","139","","10","500","200","88","200","0.001","","","","199","","","0.010450152869522573","","1.9986967072486876","","44426","","","2.087287536907196","","0.011846322816610336","",""
"AE-kingma-inp50-ds5000-hid88_latent_100","finished","-","dhjayalath","","2023-02-28T10:03:03.000Z","137","","10","500","200","88","100","0.001","","","","199","","","0.010889813876897097","","1.983319271850586","","26726","","","2.0275916564941405","","0.012539853092283011","",""
"AE-kingma-inp50-ds5000-hid88_latent_75","finished","-","dhjayalath","","2023-02-28T10:00:44.000Z","137","","10","500","200","88","75","0.001","","","","199","","","0.009162761051952838","","2.221340870666504","","22301","","","2.317294709777832","","0.018904464501142505","",""
"AE-kingma-inp50-ds5000-hid88_latent_50","finished","-","dhjayalath","","2023-02-28T09:58:22.000Z","139","","10","500","200","88","50","0.001","","","","199","","","0.01659978331178427","","3.066994673538208","","17876","","","3.08166875","","0.01718328953832388","",""
"AE-kingma-higher-latent-inp50-ds5000-hid24_latent_2000","finished","-","ygideoni","","2023-02-28T09:57:40.000Z","464","","10","500","200","24","2000","0.001","","","","199","","","0.37550387403965","","6.784601127243042","","100498","","","6.995358678817749","","0.3800731498479843","",""
"AE-kingma-inp50-ds5000-hid88_latent_40","finished","-","dhjayalath","","2023-02-28T09:56:01.000Z","139","","10","500","200","88","40","0.001","","","","199","","","0.03425553033351898","","3.74935642414093","","16106","","","3.774454693603515","","0.03928960883617401","",""
"AE-kingma-inp50-ds5000-hid88_latent_30","finished","-","dhjayalath","","2023-02-28T09:53:40.000Z","138","","10","500","200","88","30","0.001","","","","199","","","0.05287048462033272","","5.166347916793823","","14336","","","5.166347916793823","","0.05461821092367172","",""
"AE-kingma-inp50-ds5000-hid88_latent_25","finished","-","dhjayalath","","2023-02-28T09:51:18.000Z","139","","10","500","200","88","25","0.001","","","","199","","","0.06280507605671883","","5.888240599822998","","13451","","","5.9295692691802975","","0.06510701123476029","",""
"AE-kingma-higher-latent-inp50-ds5000-hid24_latent_1500","finished","-","ygideoni","","2023-02-28T09:49:51.000Z","466","","10","500","200","24","1500","0.001","","","","199","","","1.2182142951965331","","7.296968535995483","","75998","","","7.463844810867309","","1.2261556555747986","",""
"AE-kingma-inp50-ds5000-hid88_latent_22","finished","-","dhjayalath","","2023-02-28T09:48:57.000Z","139","","10","500","200","88","22","0.001","","","","199","","","0.06848862736225128","","6.26118575668335","","12920","","","6.269793352890015","","0.07370364898443223","",""
"AE-kingma-inp50-ds5000-hid88_latent_21","finished","-","dhjayalath","","2023-02-28T09:46:35.000Z","139","","10","500","200","88","21","0.001","","","","199","","","0.07055706521272659","","6.478896698379517","","12743","","","6.497205989456177","","0.07131250171661377","",""
"AE-kingma-inp50-ds5000-hid88_latent_20","finished","-","dhjayalath","","2023-02-28T09:44:16.000Z","137","","10","500","200","88","20","0.001","","","","199","","","0.14137368601560593","","6.702118537902832","","12566","","","6.713303072357178","","0.14686338176727295","",""
"AE-kingma-higher-latent-inp50-ds5000-hid24_latent_900","finished","-","ygideoni","","2023-02-28T09:42:00.000Z","469","","10","500","200","24","900","0.001","","","","199","","","1.222364710044861","","7.299173860931396","","46598","","","7.448905118179321","","1.222364710044861","",""
"AE-kingma-inp50-ds5000-hid88_latent_19","finished","-","dhjayalath","","2023-02-28T09:41:54.000Z","139","","10","500","200","88","19","0.001","","","","199","","","0.2628187417507172","","7.016115787887573","","12389","","","7.03132925567627","","0.2652410654306412","",""
"AE-kingma-inp50-ds5000-hid88_latent_18","finished","-","dhjayalath","","2023-02-28T09:39:33.000Z","139","","10","500","200","88","18","0.001","","","","199","","","0.2651578732967377","","7.013548917007446","","12212","","","7.039410993957519","","0.26623324053287506","",""
"AE-kingma-inp50-ds5000-hid88_latent_17","finished","-","dhjayalath","","2023-02-28T09:37:13.000Z","137","","10","500","200","88","17","0.001","","","","199","","","0.5779887672901154","","7.521041165542602","","12035","","","7.535508089447021","","0.5785618931293488","",""
"AE-kingma-inp50-ds5000-hid88_latent_14","finished","-","dhjayalath","","2023-02-28T09:34:49.000Z","142","","10","500","200","88","14","0.001","","","","199","","","1.0139596728324891","","7.933075912094116","","11504","","","8.033801382446288","","1.0168008953094485","",""
"AE-kingma-higher-latent-inp50-ds5000-hid24_latent_600","finished","-","ygideoni","","2023-02-28T09:34:31.000Z","447","","10","500","200","24","600","0.001","","","","199","","","0.2919896886110306","","6.371956358718872","","31898","","","6.4267642730712895","","0.2928729639530182","",""
"AE-kingma-inp50-ds5000-hid88_latent_11","finished","-","dhjayalath","","2023-02-28T09:32:25.000Z","142","","10","500","200","88","11","0.001","","","","199","","","1.88493883934021","","8.703989015579223","","10973","","","8.865972835159301","","1.8885781419754029","",""
"AE-kingma-inp50-ds5000-hid88_latent_8","finished","-","dhjayalath","","2023-02-28T09:30:02.000Z","141","","10","500","200","88","8","0.001","","","","199","","","3.235114030838013","","9.4056520362854","","10442","","","9.89054412498474","","3.2359445320129394","",""
"AE-kingma-inp50-ds5000-hid88_latent_5","finished","-","dhjayalath","","2023-02-28T09:27:40.000Z","139","","10","500","200","88","5","0.001","","","","199","","","4.933881731033325","","9.942677436828614","","9911","","","11.107416693115235","","4.933881731033325","",""
"AE-kingma-inp50-ds5000-hid80_latent_1000","finished","-","dhjayalath","","2023-02-28T09:25:19.000Z","139","","10","500","200","80","1000","0.001","","","","199","","","0.007491299402341247","","1.8709806158065796","","169210","","","2.0895801501274107","","0.014441759844869376","",""
"AE-kingma-inp50-ds5000-hid80_latent_750","finished","-","dhjayalath","","2023-02-28T09:22:58.000Z","138","","10","500","200","80","750","0.001","","","","199","","","0.010580629896372555","","2.0376503118515013","","128960","","","2.198812299823761","","0.017741964291036128","",""
"AE-kingma-inp50-ds5000-hid80_latent_500","finished","-","dhjayalath","","2023-02-28T09:20:38.000Z","137","","10","500","200","80","500","0.001","","","","199","","","0.009321948151290416","","1.814087006187439","","88710","","","2.0103423921585084","","0.012322766886651517","",""
"AE-kingma-inp50-ds5000-hid80_latent_350","finished","-","dhjayalath","","2023-02-28T09:18:17.000Z","138","","10","500","200","80","350","0.001","","","","199","","","0.01176847717911005","","1.9829798248291015","","64560","","","1.9885440237045289","","0.013761877623200415","",""
"AE-kingma-inp50-ds5000-hid80_latent_200","finished","-","dhjayalath","","2023-02-28T09:15:55.000Z","139","","10","500","200","80","200","0.001","","","","199","","","0.008333305801451207","","1.8711357087135312","","40410","","","1.9408725606918336","","0.015131686733663082","",""
"AE-kingma-inp50-ds5000-hid80_latent_100","finished","-","dhjayalath","","2023-02-28T09:13:34.000Z","139","","10","500","200","80","100","0.001","","","","199","","","0.014161329999566078","","2.287109526062012","","24310","","","2.287109526062012","","0.0190514058470726","",""
"AE-kingma-inp50-ds5000-hid80_latent_75","finished","-","dhjayalath","","2023-02-28T09:11:15.000Z","137","","10","500","200","80","75","0.001","","","","199","","","0.0140434357970953","","2.4986182786941527","","20285","","","2.4986182786941527","","0.0167430014744401","",""
"AE-kingma-inp50-ds5000-hid80_latent_50","finished","-","dhjayalath","","2023-02-28T09:08:55.000Z","137","","10","500","200","80","50","0.001","","","","199","","","0.017722025369107722","","2.999038745689392","","16260","","","3.027268101501465","","0.01927229841798544","",""
"AE-kingma-inp50-ds5000-hid80_latent_40","finished","-","dhjayalath","","2023-02-28T09:06:35.000Z","138","","10","500","200","80","40","0.001","","","","199","","","0.03363371966481209","","3.999767568016052","","14650","","","4.050372417640686","","0.03869113258719444","",""
"AE-kingma-inp50-ds5000-hid80_latent_30","finished","-","dhjayalath","","2023-02-28T09:04:14.000Z","139","","10","500","200","80","30","0.001","","","","199","","","0.04981235839128494","","4.84719104309082","","13040","","","4.966935438537598","","0.05330756216049194","",""
"AE-kingma-inp50-ds5000-hid80_latent_25","finished","-","dhjayalath","","2023-02-28T09:01:52.000Z","140","","10","500","200","80","25","0.001","","","","199","","","0.05991432113051415","","5.71794243812561","","12235","","","5.74550036315918","","0.06595365373492242","",""
"AE-kingma-inp50-ds5000-hid80_latent_22","finished","-","dhjayalath","","2023-02-28T08:59:33.000Z","137","","10","500","200","80","22","0.001","","","","199","","","0.06733936381340026","","6.134541827774048","","11752","","","6.187773708343506","","0.06898940762281418","",""
"AE-kingma-inp50-ds5000-hid80_latent_21","finished","-","dhjayalath","","2023-02-28T08:57:11.000Z","139","","10","500","200","80","21","0.001","","","","199","","","0.06957747656106948","","6.332437814331055","","11591","","","6.340669311523437","","0.07204442121982574","",""
"AE-kingma-inp50-ds5000-hid80_latent_20","finished","-","dhjayalath","","2023-02-28T08:54:52.000Z","137","","10","500","200","80","20","0.001","","","","199","","","0.07174163579940795","","6.340636914443969","","11430","","","6.35301960105896","","0.07318691956996917","",""
"AE-kingma-inp50-ds5000-hid80_latent_19","finished","-","dhjayalath","","2023-02-28T08:52:32.000Z","137","","10","500","200","80","19","0.001","","","","199","","","0.1413790670156479","","6.508762420654297","","11269","","","6.517187820053101","","0.1480322914004326","",""
"AE-kingma-inp50-ds5000-hid80_latent_18","finished","-","dhjayalath","","2023-02-28T08:50:12.000Z","138","","10","500","200","80","18","0.001","","","","199","","","0.26791795792579653","","6.609666722488403","","11108","","","6.626694491195678","","0.27176835420131684","",""
"AE-kingma-inp50-ds5000-hid80_latent_17","finished","-","dhjayalath","","2023-02-28T08:47:50.000Z","139","","10","500","200","80","17","0.001","","","","199","","","0.3893860849618912","","6.828514558029175","","10947","","","6.837155520629882","","0.3925161633491516","",""
"AE-kingma-inp50-ds5000-hid80_latent_14","finished","-","dhjayalath","","2023-02-28T08:45:29.000Z","138","","10","500","200","80","14","0.001","","","","199","","","0.9055430564880372","","7.436621881866455","","10464","","","7.461917607879639","","0.9055430564880372","",""
"AE-kingma-inp50-ds5000-hid80_latent_11","finished","-","dhjayalath","","2023-02-28T08:43:09.000Z","137","","10","500","200","80","11","0.001","","","","199","","","1.7920687200546264","","8.160053022384643","","9981","","","8.368025202941894","","1.7940424564361572","",""
"AE-kingma-inp50-ds5000-hid80_latent_8","finished","-","dhjayalath","","2023-02-28T08:40:48.000Z","139","","10","500","200","80","8","0.001","","","","199","","","2.93167622756958","","8.743107654571533","","9498","","","9.24788720703125","","2.9353049976348875","",""
"AE-kingma-inp50-ds5000-hid80_latent_5","finished","-","dhjayalath","","2023-02-28T08:38:26.000Z","139","","10","500","200","80","5","0.001","","","","199","","","4.328137886428833","","9.193666178894045","","9015","","","9.984504573059082","","4.328137886428833","",""
"AE-kingma-inp50-ds5000-hid72_latent_1000","finished","-","dhjayalath","","2023-02-28T08:36:05.000Z","139","","10","500","200","72","1000","0.001","","","","199","","","0.026892106494307517","","3.367501671791077","","152394","","","3.466970789146423","","0.03418220979869366","",""
"AE-kingma-inp50-ds5000-hid72_latent_750","finished","-","dhjayalath","","2023-02-28T08:33:43.000Z","139","","10","500","200","72","750","0.001","","","","199","","","0.019925990188121797","","2.874918816757202","","116144","","","3.4346288761138917","","0.019925990188121797","",""
"AE-kingma-inp50-ds5000-hid72_latent_500","finished","-","dhjayalath","","2023-02-28T08:31:24.000Z","137","","10","500","200","72","500","0.001","","","","199","","","0.015670930840075016","","2.835649545097351","","79894","","","3.292004322814942","","0.018531274335086344","",""
"AE-kingma-inp50-ds5000-hid72_latent_350","finished","-","dhjayalath","","2023-02-28T08:29:03.000Z","139","","10","500","200","72","350","0.001","","","","199","","","0.019474641604721545","","2.9200000328063966","","58144","","","3.0427719379425047","","0.0253926356703043","",""
"AE-kingma-inp50-ds5000-hid72_latent_200","finished","-","dhjayalath","","2023-02-28T08:26:42.000Z","138","","10","500","200","72","200","0.001","","","","199","","","0.023189561420679093","","2.8719892152786253","","36394","","","2.95938752450943","","0.03227206093221903","",""
"AE-kingma-inp50-ds5000-hid72_latent_100","finished","-","dhjayalath","","2023-02-28T08:24:19.000Z","140","","10","500","200","72","100","0.001","","","","199","","","0.017298393443226815","","2.9100842422485353","","21894","","","2.996564718055725","","0.02870972317904234","",""
"AE-kingma-inp50-ds5000-hid72_latent_75","finished","-","dhjayalath","","2023-02-28T08:21:59.000Z","137","","10","500","200","72","75","0.001","","","","199","","","0.0217541127294302","","3.1592132555007932","","18269","","","3.1940592414855957","","0.0217541127294302","",""
"AE-kingma-inp50-ds5000-hid72_latent_50","finished","-","dhjayalath","","2023-02-28T08:19:38.000Z","139","","10","500","200","72","50","0.001","","","","199","","","0.0262509470641613","","3.5326401006698607","","14644","","","3.553291974067688","","0.03258327287137509","",""
"AE-kingma-inp50-ds5000-hid72_latent_40","finished","-","dhjayalath","","2023-02-28T08:17:16.000Z","140","","10","500","200","72","40","0.001","","","","199","","","0.03053382560312748","","4.163993784332275","","13194","","","4.163993784332275","","0.03546238432824612","",""
"AE-kingma-inp50-ds5000-hid72_latent_30","finished","-","dhjayalath","","2023-02-28T08:14:53.000Z","139","","10","500","200","72","30","0.001","","","","199","","","0.050161437022686","","5.136739305877685","","11744","","","5.148354093170166","","0.054719828528165815","",""
"AE-kingma-inp50-ds5000-hid72_latent_25","finished","-","dhjayalath","","2023-02-28T08:12:31.000Z","139","","10","500","200","72","25","0.001","","","","199","","","0.06574992349147797","","6.081137808609009","","11019","","","6.111882611083985","","0.06574992349147797","",""
"AE-kingma-inp50-ds5000-hid72_latent_22","finished","-","dhjayalath","","2023-02-28T08:10:10.000Z","139","","10","500","200","72","22","0.001","","","","199","","","0.06662336957454681","","6.287989960098266","","10584","","","6.301187912368775","","0.07143487222194672","",""
"AE-kingma-inp50-ds5000-hid72_latent_21","finished","-","dhjayalath","","2023-02-28T08:07:40.000Z","148","","10","500","200","72","21","0.001","","","","199","","","0.06885684981346131","","6.373420840454101","","10439","","","6.385626049423218","","0.0710661431312561","",""
"AE-kingma-inp50-ds5000-hid72_latent_20","finished","-","dhjayalath","","2023-02-28T08:05:20.000Z","137","","10","500","200","72","20","0.001","","","","199","","","0.0716342593550682","","6.400119199371338","","10294","","","6.414697341156006","","0.0727861505150795","",""
"AE-kingma-inp50-ds5000-hid72_latent_19","finished","-","dhjayalath","","2023-02-28T08:02:58.000Z","139","","10","500","200","72","19","0.001","","","","199","","","0.1592761078119278","","6.547622844696045","","10149","","","6.557806770324707","","0.1620878701210022","",""
"AE-kingma-inp50-ds5000-hid72_latent_18","finished","-","dhjayalath","","2023-02-28T08:00:37.000Z","139","","10","500","200","72","18","0.001","","","","199","","","0.27489109859466554","","6.694746421432495","","10004","","","6.699519124221802","","0.2759562796592712","",""
"AE-kingma-inp50-ds5000-hid72_latent_17","finished","-","dhjayalath","","2023-02-28T07:58:16.000Z","139","","10","500","200","72","17","0.001","","","","199","","","0.4097242844581604","","6.925929870986939","","9859","","","6.925929870986939","","0.4129110203742981","",""
"AE-kingma-inp50-ds5000-hid72_latent_14","finished","-","dhjayalath","","2023-02-28T07:55:54.000Z","139","","10","500","200","72","14","0.001","","","","199","","","0.9413252940177916","","7.386481656265259","","9424","","","7.386485443115235","","0.9413252940177916","",""
"AE-kingma-inp50-ds5000-hid72_latent_11","finished","-","dhjayalath","","2023-02-28T07:53:32.000Z","139","","10","500","200","72","11","0.001","","","","199","","","1.7189709280014038","","8.011696334075928","","8989","","","8.150108451080323","","1.719105595588684","",""
"AE-kingma-inp50-ds5000-hid72_latent_8","finished","-","dhjayalath","","2023-02-28T07:51:11.000Z","139","","10","500","200","72","8","0.001","","","","199","","","2.8685676628112793","","8.52469242401123","","8554","","","9.000741596221923","","2.8685676628112793","",""
"AE-kingma-inp50-ds5000-hid72_latent_5","finished","-","dhjayalath","","2023-02-28T07:48:50.000Z","139","","10","500","200","72","5","0.001","","","","199","","","4.545155699920654","","8.991624819946288","","8119","","","9.739772856903077","","4.549789207458496","",""
"AE-kingma-inp50-ds5000-hid64_latent_1000","finished","-","dhjayalath","","2023-02-28T07:46:28.000Z","139","","10","500","200","64","1000","0.001","","","","199","","","0.032197705882787704","","3.229982546424866","","135578","","","3.638777285575866","","0.03363928779363632","",""
"AE-kingma-inp50-ds5000-hid64_latent_750","finished","-","dhjayalath","","2023-02-28T07:44:07.000Z","139","","10","500","200","64","750","0.001","","","","199","","","0.02329334614276886","","3.2130547523498536","","103328","","","4.350635758209228","","0.02596597329676151","",""
"AE-kingma-inp50-ds5000-hid64_latent_500","finished","-","dhjayalath","","2023-02-28T07:41:45.000Z","139","","10","500","200","64","500","0.001","","","","199","","","0.028611424750089647","","3.5622359859466552","","71078","","","4.403513135719299","","0.03255432702600956","",""
"AE-kingma-inp50-ds5000-hid64_latent_350","finished","-","dhjayalath","","2023-02-28T07:39:24.000Z","139","","10","500","200","64","350","0.001","","","","199","","","0.03336398061513901","","3.361698874855042","","51728","","","3.6909300596237182","","0.03713470563292504","",""
"AE-kingma-inp50-ds5000-hid64_latent_200","finished","-","dhjayalath","","2023-02-28T07:37:04.000Z","137","","10","500","200","64","200","0.001","","","","199","","","0.03074588962495327","","3.3321541023254393","","32378","","","3.376830353927612","","0.03464239898025989","",""
"AE-kingma-inp50-ds5000-hid64_latent_100","finished","-","dhjayalath","","2023-02-28T07:34:44.000Z","138","","10","500","200","64","100","0.001","","","","199","","","0.031086551851034164","","3.3909782964706423","","19478","","","3.4298668340682985","","0.037339034900069235","",""
"AE-kingma-inp50-ds5000-hid64_latent_75","finished","-","dhjayalath","","2023-02-28T07:32:25.000Z","137","","10","500","200","64","75","0.001","","","","199","","","0.030937833645939827","","3.3670674182891847","","16253","","","3.395073242378235","","0.03645679467320442","",""
"AE-kingma-inp50-ds5000-hid64_latent_50","finished","-","dhjayalath","","2023-02-28T07:30:04.000Z","139","","10","500","200","64","50","0.001","","","","199","","","0.03452131405174732","","3.658721517753601","","13028","","","3.658721517753601","","0.040484062528610226","",""
"AE-kingma-inp50-ds5000-hid64_latent_40","finished","-","dhjayalath","","2023-02-28T07:27:44.000Z","137","","10","500","200","64","40","0.001","","","","199","","","0.03732394132614136","","3.933952663230896","","11738","","","3.943828260231018","","0.0382154441177845","",""
"AE-kingma-inp50-ds5000-hid64_latent_30","finished","-","dhjayalath","","2023-02-28T07:25:23.000Z","139","","10","500","200","64","30","0.001","","","","199","","","0.0491261687874794","","4.735248634147644","","10448","","","4.735248634147644","","0.049457368272542955","",""
"AE-kingma-inp50-ds5000-hid64_latent_25","finished","-","dhjayalath","","2023-02-28T07:23:01.000Z","139","","10","500","200","64","25","0.001","","","","199","","","0.05979871073961258","","5.2381231925964356","","9803","","","5.250271604919433","","0.06564633684158325","",""
"AE-kingma-inp50-ds5000-hid64_latent_22","finished","-","dhjayalath","","2023-02-28T07:20:42.000Z","137","","10","500","200","64","22","0.001","","","","199","","","0.06890322258472442","","5.771167750167847","","9416","","","5.781552656936645","","0.07277240282297134","",""
"AE-kingma-inp50-ds5000-hid64_latent_21","finished","-","dhjayalath","","2023-02-28T07:18:23.000Z","137","","10","500","200","64","21","0.001","","","","199","","","0.07013104677200317","","5.771934099197388","","9287","","","5.779395676040649","","0.07283129318952561","",""
